search_id,user_id,search_query,search_date,results_returned,clicked_result_position,device_type,search_duration_seconds,had_typo,used_filters,location_country
search_010650,user_09300,horror movies,2025-04-29,28,,Smart TV,27.2,False,False,USA
search_006757,user_00968,christmas movies,2024-04-25,7,7,Tablet,26.4,False,True,USA
search_011530,user_04055,documentaries,2025-06-07,51,9,Tablet,1.5,False,False,Canada
search_006212,user_00606,true crime,2025-06-16,7,,Laptop,36.7,False,True,USA
search_016728,user_04570,classic movies,2024-07-10,32,6,Smart TV,7.4,False,False,USA
search_012259,user_05540,music documentaries,2025-08-16,1,2,Mobile,15.1,False,True,USA
search_016615,user_04002,new releases,2025-08-03,33,4,Tablet,34.3,False,False,Canada
search_015535,user_09446,biographies,2024-04-16,97,,Smart TV,24.9,False,True,USA
search_002361,user_08866,action movies,2024-10-22,76,,Smart TV,,False,False,USA
search_023912,user_07774,true crime,2024-04-11,49,,Tablet,8.4,False,False,USA
search_011943,user_09506,action movies,2024-06-30,74,,Smart TV,20.1,False,False,USA
search_022857,user_07135,korean drama,2024-08-12,91,4,Smart TV,9.2,False,False,USA
search_015063,user_06657,true crime,2024-09-21,30,,Smart TV,5.4,False,False,Canada
search_005101,user_08990,war movies,2025-12-26,52,,Laptop,13.5,False,False,Canada
search_016575,user_06848,classic movies,2025-11-30,59,2,Mobile,49.8,False,False,USA
search_023239,user_09678,comedy shows,2024-03-24,37,,Mobile,6.1,False,True,USA
search_021857,user_06716,drama series,2024-06-23,67,9,Laptop,23.2,True,False,USA
search_015563,user_02162,sci-fi,2025-12-29,39,9,Tablet,11.6,True,False,Canada
search_008394,user_07943,award winning documentaries,2024-07-31,45,,Tablet,9.5,False,False,USA
search_006365,user_01936,classic movies,2024-08-13,58,1,Mobile,13.9,False,False,USA
search_005136,user_07492,christmas movies,2025-04-21,59,,Smart TV,,False,True,USA
search_006188,user_06941,comedy shows,2024-09-28,84,,Mobile,14.9,True,False,Canada
search_008157,user_06241,movies like stranger things,2025-07-14,77,7,Tablet,38.8,False,False,USA
search_024870,user_06169,true crime,2025-12-27,15,,Laptop,2.4,False,True,USA
search_020244,user_04775,war movies,2024-09-09,75,9,Mobile,5.4,False,False,USA
search_021148,user_06447,stand up comedy,2024-07-19,84,2,Laptop,51.1,False,False,USA
search_010555,user_08669,true crime,2025-01-29,86,,Mobile,18.2,True,False,USA
search_022615,user_04192,travel documentaries,2024-01-23,66,5,Mobile,32.0,False,True,USA
search_011116,user_00980,netflix originals,2024-04-09,95,9,Tablet,11.2,False,False,USA
search_024771,user_03266,superhero movies,2024-04-04,86,7,Smart TV,26.8,False,False,USA
search_011276,user_01061,animated shows,2024-03-17,85,9,Laptop,7.8,False,False,Canada
search_006386,user_00550,action movies,2025-09-11,40,,Smart TV,59.2,False,False,Canada
search_002736,user_07230,horror movies,2024-04-07,44,,Mobile,9.1,True,False,USA
search_023709,user_02682,family movies,2025-08-02,62,,Tablet,15.6,True,True,USA
search_019666,user_03280,cooking shows,2025-08-03,46,10,Mobile,24.0,False,False,Canada
search_009390,user_02312,movies based on true stories,2024-11-29,58,7,Tablet,12.0,False,False,Canada
search_010243,user_08504,travel documentaries,2025-05-24,80,,Tablet,14.0,False,True,USA
search_023776,user_02509,thriller series,2025-01-11,63,,Smart TV,47.6,True,True,USA
search_001477,user_06389,korean drama,2025-07-26,36,9,Laptop,8.1,True,False,USA
search_021133,user_06574,classic movies,2024-02-25,99,,Mobile,12.2,False,True,USA
search_016864,user_02317,true crime,2024-03-24,86,10,Mobile,29.6,False,True,Canada
search_024372,user_01906,romantic comedies,2024-03-11,12,,Mobile,14.1,False,False,USA
search_003558,user_03170,romantic comedies,2025-11-20,61,3,Mobile,3.6,False,True,USA
search_012755,user_02769,action movies,2025-01-18,60,,Tablet,59.0,True,False,USA
search_009807,user_01322,biographies,2024-12-19,22,,Tablet,16.5,True,False,USA
search_006971,user_06138,cooking shows,2025-07-31,57,,Tablet,8.9,True,False,USA
search_007936,user_07201,music documentaries,2024-11-28,93,,Mobile,14.1,False,False,Canada
search_000024,user_01317,new releases,2025-12-04,16,2,Tablet,45.8,False,True,USA
search_001698,user_02623,classic movies,2025-12-26,5,,Laptop,16.2,False,False,Canada
search_007156,user_01627,korean drama,2025-08-29,38,2,Mobile,29.1,False,True,USA
search_009147,user_00245,action movies,2025-02-13,35,,Smart TV,10.8,False,False,USA
search_021505,user_04267,biographies,2024-11-01,10,7,Mobile,,False,True,USA
search_024724,user_03776,romantic comedies,2024-01-28,35,,Tablet,6.8,True,False,Canada
search_007873,user_03956,true crime,2024-12-28,51,,Tablet,14.2,True,False,Canada
search_009030,user_00149,action movies,2024-06-27,63,9,Smart TV,1.8,False,False,USA
search_013735,user_04887,drama series,2025-02-11,56,,Tablet,3.4,False,True,USA
search_005286,user_09188,classic movies,2025-04-21,2,9,Laptop,11.2,False,False,USA
search_006599,user_01734,music documentaries,2025-04-16,39,,Tablet,19.0,True,False,USA
search_016309,user_06774,korean drama,2024-02-04,29,,Smart TV,35.1,False,False,USA
search_014299,user_00998,stand up comedy,2025-05-26,100,9,Mobile,15.1,False,False,Canada
search_005398,user_05938,stand up comedy,2025-09-05,3,,Laptop,6.0,False,False,Canada
search_002687,user_06201,christmas movies,2025-03-24,98,2,Tablet,6.3,False,False,Canada
search_007472,user_05363,comedy shows,2024-02-04,42,,Smart TV,23.7,True,False,Canada
search_010865,user_08841,music documentaries,2025-03-29,46,,Laptop,5.3,False,False,USA
search_016618,user_07605,superhero movies,2024-07-29,43,,Mobile,10.8,False,False,USA
search_005813,user_07405,action movies,2024-08-11,11,,Tablet,30.5,False,True,USA
search_017390,user_05993,cooking shows,2024-03-03,74,,Tablet,2.0,False,False,USA
search_015539,user_09439,animated shows,2024-11-22,5,,Tablet,34.0,False,False,USA
search_009451,user_08349,animated shows,2024-09-20,57,,Tablet,7.5,False,True,USA
search_006569,user_02119,comedy shows,2025-05-17,79,,Smart TV,16.9,False,False,USA
search_020195,user_02039,stand up comedy,2025-08-17,33,2,Tablet,42.1,True,False,USA
search_012723,user_08537,halloween movies,2024-06-23,42,,Mobile,22.6,False,True,Canada
search_013298,user_02197,classic movies,2024-08-23,22,10,Laptop,7.6,False,True,Canada
search_007705,user_07896,superhero movies,2025-12-04,25,3,Laptop,34.5,False,True,USA
search_018251,user_04963,drama series,2024-09-27,16,7,Laptop,22.6,False,False,Canada
search_003102,user_09492,superhero movies,2024-09-09,0,,Mobile,28.5,False,False,Canada
search_008829,user_09327,sci-fi,2025-05-23,22,3,Tablet,10.7,False,False,Canada
search_004996,user_05279,halloween movies,2025-06-29,98,,Tablet,2.8,False,True,Canada
search_011811,user_09905,animated shows,2024-02-27,15,2,Tablet,15.4,False,False,USA
search_017993,user_01299,christmas movies,2025-10-19,80,4,Laptop,31.5,True,False,USA
search_018502,user_05956,true crime,2024-06-16,24,,Mobile,,False,False,Canada
search_011765,user_08626,biographies,2024-03-19,96,5,Mobile,7.2,False,False,USA
search_017571,user_01073,netflix originals,2024-01-05,46,5,Laptop,26.5,False,False,USA
search_022284,user_07912,war movies,2024-11-06,91,,Mobile,17.3,False,True,USA
search_003284,user_01837,action movies,2025-05-31,28,9,Tablet,16.5,False,True,Canada
search_016243,user_02048,trending now,2025-12-19,38,9,Laptop,6.5,False,True,USA
search_000165,user_07844,stand up comedy,2024-04-19,65,5,Tablet,14.5,False,False,USA
search_023621,user_07008,classic movies,2025-01-03,16,8,Smart TV,3.6,False,False,USA
search_022239,user_01288,halloween movies,2024-03-14,7,,Mobile,24.7,False,False,Canada
search_022010,user_04552,thriller series,2024-10-30,0,7,Laptop,13.6,False,False,USA
search_014810,user_02299,cooking shows,2024-01-28,82,,Tablet,,False,False,USA
search_014887,user_02961,drama series,2024-01-30,97,7,Tablet,15.0,False,False,USA
search_010651,user_00946,war movies,2024-06-15,7,,Smart TV,5.8,False,False,Canada
search_000140,user_04369,korean drama,2025-10-05,92,,Mobile,29.4,False,False,USA
search_018438,user_00129,movies like stranger things,2024-09-13,40,,Smart TV,85.8,False,False,USA
search_005561,user_04559,true crime,2025-06-25,93,,Mobile,5.0,True,True,Canada
search_011356,user_08026,classic movies,2024-10-08,5,,Mobile,45.6,False,True,USA
search_020198,user_03283,true crime,2024-12-20,61,2,Mobile,11.1,False,False,USA
search_008038,user_08257,halloween movies,2025-10-05,43,10,Laptop,9.5,False,False,USA
search_022380,user_06802,family movies,2025-12-08,33,,Tablet,17.6,False,False,USA
search_022259,user_07868,family movies,2025-11-17,63,,Smart TV,25.1,True,False,USA
search_017836,user_07216,trending now,2024-01-15,30,4,Tablet,13.5,True,False,USA
search_004633,user_09640,new releases,2025-07-12,93,2,Mobile,15.2,False,False,USA
search_018700,user_01887,romantic comedies,2025-01-29,5,6,Mobile,21.5,True,False,USA
search_023784,user_07744,action movies,2024-03-05,74,,Laptop,39.3,False,False,Canada
search_003965,user_09804,animated shows,2024-11-28,34,,Tablet,5.4,False,False,USA
search_011407,user_02228,korean drama,2025-07-12,72,,Laptop,10.0,False,True,Canada
search_009975,user_07713,best movies 2024,2025-01-19,34,,Tablet,,True,False,Canada
search_015344,user_06505,drama series,2024-09-26,61,3,Smart TV,6.4,False,False,Canada
search_004998,user_02665,comedy shows,2024-03-25,30,2,Smart TV,5.7,True,True,Canada
search_003451,user_07764,biographies,2025-01-12,63,,Mobile,16.3,True,False,USA
search_002560,user_03494,short episodes under 30 minutes,2024-08-30,58,4,Mobile,23.1,False,False,USA
search_013312,user_09884,netflix originals,2024-11-02,94,3,Smart TV,20.0,False,False,USA
search_005824,user_07349,drama series,2024-12-26,80,,Laptop,20.3,True,False,USA
search_015859,user_00102,family movies,2025-07-31,43,4,Mobile,31.5,False,False,Canada
search_020497,user_09965,romantic comedies,2024-03-04,0,4,Tablet,19.3,False,False,Canada
search_009061,user_05497,stand up comedy,2024-05-11,23,,Mobile,10.6,False,False,USA
search_019226,user_04053,superhero movies,2024-02-14,1,9,Mobile,3.0,False,True,USA
search_011313,user_07491,halloween movies,2024-11-15,32,9,Laptop,,False,False,Canada
search_009995,user_09634,sci-fi,2024-03-31,34,6,Mobile,29.7,False,False,USA
search_005187,user_09104,sci-fi,2024-06-17,81,8,Smart TV,2.0,False,False,Canada
search_002301,user_06362,romantic comedies,2024-09-13,72,7,Laptop,11.4,False,False,USA
search_013768,user_02499,halloween movies,2025-06-11,52,,Mobile,21.7,False,False,Canada
search_015733,user_04616,action movies,2024-12-05,59,7,Mobile,2.5,False,True,Canada
search_003476,user_04385,drama series,2025-07-05,44,,Laptop,8.2,False,False,Canada
search_022787,user_08562,superhero movies,2025-12-20,90,8,Tablet,34.7,True,False,USA
search_000267,user_00957,true crime,2025-01-05,62,8,Laptop,,False,False,USA
search_006346,user_02748,animated shows,2024-03-07,1,1,Smart TV,13.7,False,True,Canada
search_012425,user_06254,movies like stranger things,2025-06-11,64,,Tablet,34.0,True,False,USA
search_000767,user_04084,halloween movies,2025-04-22,15,,Tablet,59.0,False,False,USA
search_006605,user_04176,shows with strong female leads,2024-02-29,67,,Tablet,16.3,False,False,USA
search_014632,user_07711,movies like stranger things,2025-02-13,7,4,Tablet,23.1,True,False,USA
search_018470,user_00354,comedy shows,2024-05-03,30,,Laptop,16.6,False,True,USA
search_000431,user_06328,animated shows,2024-07-27,56,,Smart TV,35.4,False,False,USA
search_023239,user_09678,comedy shows,2024-03-24,37,,Mobile,6.1,False,True,USA
search_013684,user_00747,stand up comedy,2025-10-22,31,7,Tablet,14.3,False,False,USA
search_020424,user_03074,sci-fi,2024-10-23,36,4,Mobile,2.6,False,False,Canada
search_020675,user_05135,movies like stranger things,2025-12-05,4,3,Laptop,2.6,False,True,USA
search_024983,user_05086,travel documentaries,2024-10-10,95,10,Laptop,10.6,False,True,USA
search_005620,user_04108,trending now,2024-12-31,61,5,Tablet,12.2,True,False,USA
search_022408,user_06349,korean drama,2025-04-19,1,,Laptop,22.6,False,False,Canada
search_021858,user_09057,christmas movies,2025-05-14,68,,Mobile,17.5,True,False,USA
search_019499,user_02401,korean drama,2025-09-29,38,,Tablet,5.5,False,False,USA
search_000554,user_07863,classic movies,2025-06-26,27,,Mobile,44.2,False,False,USA
search_001980,user_01505,horror movies,2024-11-29,34,,Smart TV,12.4,True,False,USA
search_020382,user_02182,biographies,2025-04-22,10,8,Smart TV,27.8,False,True,USA
search_012512,user_03409,travel documentaries,2025-06-29,5,,Tablet,5.8,False,True,Canada
search_017631,user_06489,action movies,2025-12-13,39,,Mobile,25.0,False,False,Canada
search_001277,user_03086,classic movies,2024-12-08,89,,Tablet,30.4,False,False,USA
search_002613,user_08581,new releases,2024-05-21,53,2,Smart TV,12.1,True,True,USA
search_008533,user_03532,comedy shows,2024-09-19,31,,Mobile,5.0,False,True,USA
search_014904,user_07924,romantic comedies,2024-11-11,33,9,Laptop,58.9,True,False,USA
search_023484,user_00205,animated shows,2025-10-20,72,1,Tablet,6.4,False,True,USA
search_019276,user_09796,music documentaries,2025-07-28,39,7,Smart TV,17.8,True,False,Canada
search_014743,user_03765,travel documentaries,2025-06-18,64,,Mobile,55.4,False,False,Canada
search_010871,user_08406,family movies,2025-03-17,58,,Tablet,,False,False,USA
search_006866,user_09788,horror movies,2024-09-08,21,,Smart TV,8.1,True,False,Canada
search_024944,user_01114,thriller series,2024-03-30,69,,Tablet,35.9,False,True,Canada
search_007239,user_04727,animated shows,2025-10-17,91,3,Smart TV,43.7,True,False,Canada
search_015137,user_01218,drama series,2024-04-04,16,,Laptop,14.8,False,False,Canada
search_001990,user_03104,new releases,2024-02-07,69,6,Tablet,62.8,False,True,USA
search_022189,user_07289,trending now,2024-02-14,93,10,Mobile,,False,True,USA
search_024792,user_02398,shows with strong female leads,2025-11-04,53,1,Smart TV,11.4,False,False,USA
search_023017,user_06401,drama series,2025-02-05,92,6,Smart TV,16.3,False,False,Canada
search_021510,user_08103,drama series,2025-06-03,95,,Tablet,15.0,False,False,Canada
search_021357,user_07474,animated shows,2024-09-21,96,,Mobile,15.0,False,False,USA
search_000538,user_08587,travel documentaries,2024-08-08,78,8,Laptop,13.2,False,False,USA
search_017923,user_07638,superhero movies,2024-04-28,42,,Smart TV,4.7,False,False,Canada
search_014276,user_07875,short episodes under 30 minutes,2025-07-23,12,1,Smart TV,16.7,False,False,Canada
search_012896,user_04923,action movies,2024-03-21,62,1,Tablet,19.5,False,False,USA
search_011805,user_07625,biographies,2024-08-08,79,8,Laptop,16.0,False,False,USA
search_024631,user_08918,korean drama,2024-11-26,71,3,Tablet,31.5,False,False,USA
search_016341,user_03656,true crime,2024-01-17,53,,Laptop,,False,False,Canada
search_008760,user_06060,war movies,2024-10-10,98,,Tablet,22.8,False,True,Canada
search_008248,user_07457,stand up comedy,2025-05-07,75,,Smart TV,9.0,False,False,USA
search_007831,user_04251,short episodes under 30 minutes,2024-11-22,100,9,Laptop,22.6,False,False,Canada
search_003126,user_03538,romantic comedies,2024-04-03,30,,Mobile,15.7,False,False,USA
search_022599,user_00217,war movies,2025-02-15,54,8,Tablet,9.0,False,False,USA
search_003976,user_05114,movies like stranger things,2024-11-25,4,4,Laptop,11.7,False,False,USA
search_015796,user_04797,movies based on true stories,2025-06-22,22,,Mobile,48.0,False,False,Canada
search_017443,user_08387,trending now,2024-05-03,12,,Mobile,3.1,False,False,USA
search_003421,user_04023,thriller series,2025-07-29,69,6,Mobile,20.9,False,True,USA
search_024129,user_09557,trending now,2024-04-29,68,,Smart TV,14.9,False,True,Canada
search_021629,user_06420,superhero movies,2025-07-07,0,,Mobile,9.9,False,False,USA
search_016915,user_01410,family movies,2025-02-01,44,,Smart TV,29.3,False,False,USA
search_010461,user_06698,cooking shows,2025-05-12,33,,Mobile,12.8,False,False,USA
search_008953,user_09710,sci-fi,2025-08-27,99,2,Smart TV,20.5,False,True,Canada
search_008248,user_07457,stand up comedy,2025-05-07,75,,Smart TV,9.0,False,False,USA
search_016550,user_03404,superhero movies,2024-02-15,40,,Mobile,16.3,False,False,Canada
search_014985,user_06540,stand up comedy,2024-06-09,38,,Mobile,33.6,True,False,USA
search_020307,user_02387,true crime,2024-06-04,35,3,Tablet,30.7,False,True,USA
search_002442,user_05804,superhero movies,2024-12-25,62,4,Smart TV,5.5,False,False,USA
search_024693,user_01904,netflix originals,2024-10-02,1,,Tablet,50.3,False,False,Canada
search_004765,user_03939,halloween movies,2025-11-09,81,,Laptop,,False,False,USA
search_002345,user_04003,netflix originals,2025-04-12,67,,Smart TV,10.9,False,False,Canada
search_000417,user_09627,music documentaries,2025-04-01,97,6,Tablet,24.3,False,True,Canada
search_019461,user_08431,music documentaries,2024-02-25,12,4,Smart TV,40.3,True,False,Canada
search_001120,user_06795,travel documentaries,2024-05-31,89,5,Smart TV,13.5,False,True,USA
search_012614,user_04379,halloween movies,2024-11-29,0,2,Mobile,36.1,False,True,Canada
search_008424,user_00176,romantic comedies,2024-03-05,32,,Smart TV,29.0,False,False,USA
search_023723,user_07904,sci-fi,2024-03-11,31,,Tablet,30.8,False,False,Canada
search_020588,user_09040,trending now,2025-08-05,53,4,Laptop,15.7,False,False,Canada
search_016051,user_04759,comedy shows,2025-01-13,52,6,Smart TV,13.0,False,False,Canada
